gw_site_id	gw_logid	record_date	waterlevel_blsd	reviewed_status_description	source_description	purpose_description	download_date
9581	KLAM0051922	4/21/1998 12:00:00 AM	2.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/22/1998 12:00:00 AM	1.99	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/23/1998 12:00:00 AM	1.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/24/1998 12:00:00 AM	2.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/25/1998 12:00:00 AM	2.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/26/1998 12:00:00 AM	2.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/27/1998 12:00:00 AM	2.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/28/1998 12:00:00 AM	2.01	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/29/1998 12:00:00 AM	2.01	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	4/30/1998 12:00:00 AM	2.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/1/1998 12:00:00 AM	2.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/2/1998 12:00:00 AM	2.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/3/1998 12:00:00 AM	2.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/4/1998 12:00:00 AM	2.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/5/1998 12:00:00 AM	1.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/6/1998 12:00:00 AM	1.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/7/1998 12:00:00 AM	1.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/8/1998 12:00:00 AM	1.84	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/9/1998 12:00:00 AM	1.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/10/1998 12:00:00 AM	1.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/11/1998 12:00:00 AM	1.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/12/1998 12:00:00 AM	1.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/13/1998 12:00:00 AM	1.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/14/1998 12:00:00 AM	1.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/15/1998 12:00:00 AM	1.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/16/1998 12:00:00 AM	1.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/17/1998 12:00:00 AM	1.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/18/1998 12:00:00 AM	1.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/19/1998 12:00:00 AM	1.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/20/1998 12:00:00 AM	1.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/21/1998 12:00:00 AM	1.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/22/1998 12:00:00 AM	1.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/23/1998 12:00:00 AM	1.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/24/1998 12:00:00 AM	1.52	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/25/1998 12:00:00 AM	1.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/26/1998 12:00:00 AM	1.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/27/1998 12:00:00 AM	1.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/28/1998 12:00:00 AM	1.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/29/1998 12:00:00 AM	1.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/30/1998 12:00:00 AM	1.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	5/31/1998 12:00:00 AM	1.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/1/1998 12:00:00 AM	1.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/2/1998 12:00:00 AM	1.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/3/1998 12:00:00 AM	1.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/4/1998 12:00:00 AM	1.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/5/1998 12:00:00 AM	1.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/6/1998 12:00:00 AM	1.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/7/1998 12:00:00 AM	1.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/8/1998 12:00:00 AM	1.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/9/1998 12:00:00 AM	1.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/10/1998 12:00:00 AM	1.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/11/1998 12:00:00 AM	1.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/12/1998 12:00:00 AM	1.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/13/1998 12:00:00 AM	1.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/14/1998 12:00:00 AM	1.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/15/1998 12:00:00 AM	1.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/16/1998 12:00:00 AM	1.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/17/1998 12:00:00 AM	1.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/18/1998 12:00:00 AM	1.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/19/1998 12:00:00 AM	1.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/20/1998 12:00:00 AM	1.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/21/1998 12:00:00 AM	1.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/22/1998 12:00:00 AM	1.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/23/1998 12:00:00 AM	1.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/24/1998 12:00:00 AM	1.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/25/1998 12:00:00 AM	1.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/26/1998 12:00:00 AM	1.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/27/1998 12:00:00 AM	1.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/28/1998 12:00:00 AM	1.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/29/1998 12:00:00 AM	1.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	6/30/1998 12:00:00 AM	1.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/1/1998 12:00:00 AM	1.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/2/1998 12:00:00 AM	2.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/3/1998 12:00:00 AM	2.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/4/1998 12:00:00 AM	2.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/5/1998 12:00:00 AM	2.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/6/1998 12:00:00 AM	2.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/7/1998 12:00:00 AM	2.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/8/1998 12:00:00 AM	2.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/9/1998 12:00:00 AM	2.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/10/1998 12:00:00 AM	2.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/11/1998 12:00:00 AM	2.76	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	7/12/1998 12:00:00 AM	2.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/4/1998 12:00:00 AM	4.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/5/1998 12:00:00 AM	4.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/6/1998 12:00:00 AM	4.55	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/7/1998 12:00:00 AM	4.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/8/1998 12:00:00 AM	4.44	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/9/1998 12:00:00 AM	4.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/10/1998 12:00:00 AM	4.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/11/1998 12:00:00 AM	4.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/12/1998 12:00:00 AM	4.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/13/1998 12:00:00 AM	4.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/14/1998 12:00:00 AM	4.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/15/1998 12:00:00 AM	4.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/16/1998 12:00:00 AM	4.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/17/1998 12:00:00 AM	4.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/18/1998 12:00:00 AM	4.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/19/1998 12:00:00 AM	4.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/20/1998 12:00:00 AM	4.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/21/1998 12:00:00 AM	4.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/22/1998 12:00:00 AM	3.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/23/1998 12:00:00 AM	3.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/24/1998 12:00:00 AM	3.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/25/1998 12:00:00 AM	3.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/26/1998 12:00:00 AM	3.92	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/27/1998 12:00:00 AM	3.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/28/1998 12:00:00 AM	3.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/29/1998 12:00:00 AM	3.84	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	9/30/1998 12:00:00 AM	3.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/1/1998 12:00:00 AM	3.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/2/1998 12:00:00 AM	3.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/3/1998 12:00:00 AM	3.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/4/1998 12:00:00 AM	3.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/5/1998 12:00:00 AM	3.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/6/1998 12:00:00 AM	3.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/7/1998 12:00:00 AM	3.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/8/1998 12:00:00 AM	3.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/9/1998 12:00:00 AM	3.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/10/1998 12:00:00 AM	3.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/11/1998 12:00:00 AM	3.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/12/1998 12:00:00 AM	3.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/13/1998 12:00:00 AM	3.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/14/1998 12:00:00 AM	3.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/15/1998 12:00:00 AM	3.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/16/1998 12:00:00 AM	3.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/17/1998 12:00:00 AM	3.61	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/18/1998 12:00:00 AM	3.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/19/1998 12:00:00 AM	3.58	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/20/1998 12:00:00 AM	3.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/21/1998 12:00:00 AM	3.55	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/22/1998 12:00:00 AM	3.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/23/1998 12:00:00 AM	3.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/24/1998 12:00:00 AM	3.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/25/1998 12:00:00 AM	3.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/26/1998 12:00:00 AM	3.47	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/27/1998 12:00:00 AM	3.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/28/1998 12:00:00 AM	3.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/29/1998 12:00:00 AM	3.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/30/1998 12:00:00 AM	3.42	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	10/31/1998 12:00:00 AM	3.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/1/1998 12:00:00 AM	3.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/2/1998 12:00:00 AM	3.38	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/3/1998 12:00:00 AM	3.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/4/1998 12:00:00 AM	3.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/5/1998 12:00:00 AM	3.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/6/1998 12:00:00 AM	3.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/7/1998 12:00:00 AM	3.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/8/1998 12:00:00 AM	3.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/9/1998 12:00:00 AM	3.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/10/1998 12:00:00 AM	3.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/11/1998 12:00:00 AM	3.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/12/1998 12:00:00 AM	3.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/13/1998 12:00:00 AM	3.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/14/1998 12:00:00 AM	3.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/15/1998 12:00:00 AM	3.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/16/1998 12:00:00 AM	3.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/17/1998 12:00:00 AM	3.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/18/1998 12:00:00 AM	3.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/19/1998 12:00:00 AM	3.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/20/1998 12:00:00 AM	3.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/21/1998 12:00:00 AM	3.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/22/1998 12:00:00 AM	3.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/23/1998 12:00:00 AM	3.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/24/1998 12:00:00 AM	3.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/25/1998 12:00:00 AM	3.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/26/1998 12:00:00 AM	3.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/27/1998 12:00:00 AM	3.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/28/1998 12:00:00 AM	3.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/29/1998 12:00:00 AM	3.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	11/30/1998 12:00:00 AM	3.14	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/1/1998 12:00:00 AM	3.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/2/1998 12:00:00 AM	3.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/3/1998 12:00:00 AM	3.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/4/1998 12:00:00 AM	3.13	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/5/1998 12:00:00 AM	3.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/6/1998 12:00:00 AM	3.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/7/1998 12:00:00 AM	3.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/8/1998 12:00:00 AM	3.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/9/1998 12:00:00 AM	3.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/10/1998 12:00:00 AM	3.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/11/1998 12:00:00 AM	3.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/12/1998 12:00:00 AM	2.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/13/1998 12:00:00 AM	2.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/14/1998 12:00:00 AM	2.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/15/1998 12:00:00 AM	2.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/16/1998 12:00:00 AM	2.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/17/1998 12:00:00 AM	2.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/18/1998 12:00:00 AM	2.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/19/1998 12:00:00 AM	2.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/20/1998 12:00:00 AM	2.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/21/1998 12:00:00 AM	2.93	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/22/1998 12:00:00 AM	2.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/23/1998 12:00:00 AM	2.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/24/1998 12:00:00 AM	2.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/25/1998 12:00:00 AM	2.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/26/1998 12:00:00 AM	2.84	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/27/1998 12:00:00 AM	2.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/28/1998 12:00:00 AM	2.83	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/29/1998 12:00:00 AM	2.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/30/1998 12:00:00 AM	2.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	12/31/1998 12:00:00 AM	2.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/1/1999 12:00:00 AM	2.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/2/1999 12:00:00 AM	2.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/3/1999 12:00:00 AM	2.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/4/1999 12:00:00 AM	2.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/5/1999 12:00:00 AM	2.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/6/1999 12:00:00 AM	2.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/7/1999 12:00:00 AM	2.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/8/1999 12:00:00 AM	2.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/9/1999 12:00:00 AM	2.76	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/10/1999 12:00:00 AM	2.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/11/1999 12:00:00 AM	2.70	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/12/1999 12:00:00 AM	2.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/13/1999 12:00:00 AM	2.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/14/1999 12:00:00 AM	2.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/15/1999 12:00:00 AM	2.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/16/1999 12:00:00 AM	2.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/17/1999 12:00:00 AM	2.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/18/1999 12:00:00 AM	2.65	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/19/1999 12:00:00 AM	2.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/20/1999 12:00:00 AM	2.67	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/21/1999 12:00:00 AM	2.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/22/1999 12:00:00 AM	2.65	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/23/1999 12:00:00 AM	2.67	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/24/1999 12:00:00 AM	2.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/25/1999 12:00:00 AM	2.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
9581	KLAM0051922	1/26/1999 12:00:00 AM	2.65	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
