gw_site_id	site_type	gw_logid	gw_wl_county_code	gw_wl_nbr	gw_well_tag_nbr	gw_well_tag_verified_on_well	site_source_organization	site_source_owrd	state_observation_well_nbr	state_observation_well_status	latitude_dec	longitude_dec	site_horizontal_err	lat_long_source	lat_long_datum	lsd_elevation	lsd_accuracy	elevation_datum	lsd_elevation_source	state	county_code	basin_nbr	wm_district	meridian	township	township_char	range	range_char	sctn	qtr160	qtr40	qtr10	qtr2_5	tax_lot	max_depth	max_casing_diameter	primary_use_desc	measured_waterlevel_blsd_count	measured_waterlevel_blsd_current_status	measured_waterlevel_blsd_count_owrd	measured_waterlevel_blsd_current_status_owrd	calc_obs_well_status_combined	calc_obs_well_status_owrd	recorder_waterlevel_mean_daily_blsd_count	recorder_waterlevel_instantaneous_blsd_count	recorder_well	cuttings_count	media_log_count	hydrograph_url	well_log_url	critical_gw_subarea	aquifer	aquifer_system	download_date
15026	WELL	KLAM0013809	KLAM	13809			OWRD	GWTR			42.12962386	-121.81315840	50.00	GPS	WGS1984	4110.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	9.00	E	31	SW	SW	NE		200	65.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13809				10/22/2024
14603	WELL	KLAM0013810	KLAM	13810			OWRD	WRIS			42.04088528	-121.90028240	50.00	GPS	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	8.00	E	32	SE	SW	NE		1300	300.00	8	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13810				10/22/2024
15363	WELL	KLAM0013811	KLAM	13811		False	USGS	GWTR			42.04472969	-121.89812400	1.00	GPS SURVEY GRADE	WGS1984	4270.60	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	8.00	E	32	SE	NE							17	N	17	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0013811	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13811				10/22/2024
14405	WELL	KLAM0013812	KLAM	13812			USGS	GWTR			42.04587679	-121.90507710	50.00	GPS	WGS1984	4245.00	10.00	NGVD1929	LIDAR	OR	KLAM	14	17	WM 	40.00	S	8.00	E	32	NW	SE	SE		100	230.00	6	UNUSED	100	C	100	C	Obs Well Current	Obs Well Current			N			https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0013812	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13812		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15451	WELL	KLAM0013837	KLAM	13837			USGS	GWTR			42.15884380	-121.93790850	1.00	GPS SURVEY GRADE	WGS1984	4565.70	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	7.00	E	24									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13837				10/22/2024
15440	WELL	KLAM0013844	KLAM	13844			USGS	GWTR			42.14794958	-121.93632490	1.00	GPS SURVEY GRADE	WGS1984	4200.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	7.00	E	25									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0013844	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13844				10/22/2024
14617	WELL	KLAM0013848	KLAM	13848			OWRD	WRIS			42.14588297	-121.93486930	50.00	GPS	WGS1984	4160.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	7.00	E	25	SE	NE			3400	159.00	6	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13848				10/22/2024
15439	WELL	KLAM0013860	KLAM	13860			USGS	GWTR			42.14648836	-121.94582250	1.00	GPS SURVEY GRADE	WGS1984	4251.70	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	7.00	E	25									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0013860	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13860				10/22/2024
14624	WELL	KLAM0013890	KLAM	13890			OWRD	WRIS			42.14383448	-121.93474176	150.00	WR FINAL PROOF MAP	WGS1984	4140.00	10.00	NAVD1988	DEM 10 METER	OR	KLAM	14	17	WM 	39.00	S	7.00	E	25	SE	SE				175.00		IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13890				10/22/2024
15434	WELL	KLAM0013941	KLAM	13941			USGS	GWTR			42.14113269	-121.95992850	50.00	GPS	WGS1984	4320.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	7.00	E	26									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13941				10/22/2024
15433	WELL	KLAM0013942	KLAM	13942			USGS	GWTR			42.14117437	-121.95916180	1.00	GPS SURVEY GRADE	WGS1984	4308.80	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	7.00	E	26									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=13942				10/22/2024
15429	WELL	KLAM0014002	KLAM	14002			USGS	GWTR			42.13849027	-122.01863630	50.00	GPS	WGS1984	3860.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	7.00	E	32									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14002				10/22/2024
15432	WELL	KLAM0014011	KLAM	14011			USGS	GWTR			42.13985779	-121.95486720	1.00	GPS SURVEY GRADE	WGS1984	4337.20	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	7.00	E	35									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14011				10/22/2024
14608	WELL	KLAM0014060	KLAM	14060			OWRD	WRIS			42.20653978	-121.83064189	25.00	WR FINAL PROOF MAP	WGS1984	4189.00	1.00	NGVD1929	LIDAR	OR	KLAM	14	17	WM 	39.00	S	8.00	E	1	NW	SE			500	540.00	14	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14060				10/22/2024
14630	WELL	KLAM0014102	KLAM	14102			OWRD	WRIS			42.20265284	-121.83069120	1.00	GPS SURVEY GRADE	WGS1984	4181.80	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	1	SW	SE	NW		1400	148.00		IRRIGATION	13	N	13	N	Obs Well Non-Current	Obs Well Non-Current			N			https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014102	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14102				10/22/2024
14571	WELL	KLAM0014118	KLAM	14118			OWRD	WRIS			42.21571799	-121.92725090	50.00	GPS	WGS1984	4260.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	38.00	S	8.00	E	31	SW	SE	NW		3300	360.00	18	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14118				10/22/2024
14572	WELL	KLAM0014119	KLAM	14119			OWRD	WRIS			42.20274050	-121.92129480	50.00	GPS	WGS1984	4260.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	6	SE	SW	NE		901	170.00	20	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14119				10/22/2024
13203	WELL	KLAM0014121	KLAM	14121			OWRD	WRIS			42.19687924	-121.91479042	100.00	WR FINAL PROOF MAP	WGS1984	4272.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7	NE	NE			200	233.00	8	IRRIGATION	1	N											https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14121				10/22/2024
8274	WELL	KLAM0014123	KLAM	14123			OWRD	WRIS			42.19922176	-121.91819147	50.00	WR FINAL PROOF MAP	WGS1984	4255.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7	NE	NE	NW		100	212.00	10	IRRIGATION	16	C	1	N	Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014123	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14123				10/22/2024
14613	WELL	KLAM0014124	KLAM	14124			OWRD	WRIS			42.19347964	-121.91530550	1.00	GPS SURVEY GRADE	WGS1984	4265.20	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7	NE	SE	SE		900	233.00		IRRIGATION	3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014124	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14124		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15476	WELL	KLAM0014125	KLAM	14125			USGS	GWTR			42.19407409	-121.91443880	1.00	GPS SURVEY GRADE	WGS1984	4270.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7									18	N	18	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014125	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14125				10/22/2024
18806	WELL	KLAM0014126	KLAM	14126		False	OWRD	GWTR			42.19278628	-121.91473451	100.00	WR APPL MAP	WGS1984	4270.00	20.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7	NE	SE			1000	210.00		IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14126		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
8275	WELL	KLAM0014128	KLAM	14128		False	OWRD	WRIS			42.19615270	-121.91478062	50.00	WR APPL MAP EXISTING WELL	WGS1984	4270.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7	NE	NE			300	212.00	6	IRRIGATION	2	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014128	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14128		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14573	WELL	KLAM0014129	KLAM	14129	117785	False	OWRD	WRIS			42.18906281	-121.91428790	25.00	WR FINAL PROOF MAP	WGS1984	4280.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	7	SE	NE			6301	220.00	16	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14129				10/22/2024
15475	WELL	KLAM0014138	KLAM	14138			USGS	GWTR			42.19178898	-121.84304700	1.00	GPS SURVEY GRADE	WGS1984	4395.10	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	11									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014138	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14138				10/22/2024
15180	WELL	KLAM0014139	KLAM	14139			OWRD	WRIS			42.19529567	-121.85095170	200.00	WR FINAL PROOF MAP	WGS1984					OR	KLAM	14	17	WM 	39.00	S	8.00	E	11	NW	SW																			https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14139				10/22/2024
8276	WELL	KLAM0014141	KLAM	14141			OWRD	WRIS			42.19853360	-121.81892950	50.00	GPS	WGS1984	4188.49	1.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	39.00	S	8.00	E	12	NE	NE			500	531.00	16	MUNICIPAL	44	N	1	N	Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014141	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14141				10/22/2024
15477	WELL	KLAM0014149	KLAM	14149			USGS	GWTR			42.19434737	-121.83548290	1.00	GPS SURVEY GRADE	WGS1984	4241.20	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	12									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014149	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14149				10/22/2024
15479	WELL	KLAM0014162	KLAM	14162			USGS	GWTR			42.19502530	-121.82048230	1.00	GPS SURVEY GRADE	WGS1984	4183.60	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	12									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14162				10/22/2024
14577	WELL	KLAM0014166	KLAM	14166			OWRD	WRIS			42.19844347	-121.81868975	200.00	WR FINAL PROOF MAP	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	12	NE	NE	NW		500	320.00	10	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14166				10/22/2024
15464	WELL	KLAM0014170	KLAM	14170			USGS	GWTR			42.17736730	-121.82034860	1.00	GPS SURVEY GRADE	WGS1984	4132.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	13									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014170	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14170				10/22/2024
15181	WELL	KLAM0014184	KLAM	14184			OWRD	WRIS			42.17249220	-121.83413790	50.00	GPS	WGS1984	4110.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	13	SW	SW				395.00	8	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14184				10/22/2024
14618	WELL	KLAM0014202	KLAM	14202			OWRD	WRIS			42.17124491	-121.84049523	50.00	WR APPL MAP EXISTING WELL	WGS1984	4120.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	14	SE	SW			1200	229.00	8	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14202				10/22/2024
15467	WELL	KLAM0014244	KLAM	14244			USGS	GWTR			42.18229680	-121.89217940	50.00	GPS	WGS1984	4360.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	16									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14244				10/22/2024
14609	WELL	KLAM0014254	KLAM	14254			OWRD	WRIS			42.19208806	-121.83373926	50.00	WR FINAL PROOF MAP	WGS1984	4195.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	12	NW	SW	SW		200	415.00	12	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14254				10/22/2024
14615	WELL	KLAM0014260	KLAM	14260			OWRD	WRIS			42.15832817	-121.86521670	1.00	GPS SURVEY GRADE	WGS1984	4162.00	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	22	SW	SE	NE		1200	80.00	6	DOMESTIC	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14260				10/22/2024
17832	WELL	KLAM0014261	KLAM	14261			OWRD	WRIS			42.15810307	-121.86855546	100.00	WR FINAL PROOF MAP	WGS1984	4155.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	22	SW	SE	NW		1200	138.00	8	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14261				10/22/2024
8277	WELL	KLAM0014301	KLAM	14301			OWRD	WRIS			42.16826747	-121.82279850	50.00	GPS	WGS1984	4093.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	24	NE	NW				1236.00	12														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14301				10/22/2024
15436	WELL	KLAM0014317	KLAM	14317			USGS	GWTR			42.14423089	-121.88705060	1.00	GPS SURVEY GRADE	WGS1984	4186.40	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	28									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014317	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14317				10/22/2024
15425	WELL	KLAM0014319	KLAM	14319			USGS	GWTR			42.13710858	-121.90216500	1.00	GPS SURVEY GRADE	WGS1984	4101.50	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	39.00	S	8.00	E	32									2	N	2	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014319	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14319				10/22/2024
15310	WELL	KLAM0014320	KLAM	14320			OWRD	GWTR			42.14433068	-121.90196500	50.00	GPS	WGS1984	4150.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	29	SE	SW	NE		200	85.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14320				10/22/2024
14607	WELL	KLAM0014324	KLAM	14324			OWRD	WRIS			42.14346118	-121.90710140	50.00	GPS	WGS1984	4133.00	1.00	NGVD1929	LIDAR	OR	KLAM	14	17	WM 	39.00	S	8.00	E	29	SW	SE	NW		300	220.00		IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14324				10/22/2024
15443	WELL	KLAM0014329	KLAM	14329			USGS	GWTR			42.15288294	-121.92810800	50.00	GPS	WGS1984	4370.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	30									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14329				10/22/2024
15423	WELL	KLAM0014340	KLAM	14340			USGS	GWTR			42.13338056	-121.92398520	50.00	GPS	WGS1984	4100.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	31									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14340				10/22/2024
15418	WELL	KLAM0014426	KLAM	14426			USGS	GWTR			42.12705309	-121.91008180	50.00	GPS	WGS1984	4114.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	7.00	E	32									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14426				10/22/2024
15258	WELL	KLAM0014476	KLAM	14476			OWRD	GWTR								4102.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	39.00	S	8.00	E	36	SE	NE	SE		4500	82.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14476		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15267	WELL	KLAM0014482	KLAM	14482			USGS	GWTR			42.11242840	-121.71062130	1.00	GPS SURVEY GRADE	WGS1984	4097.20	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	9.00	E	1	SW	SE	SW		1500	405.00	6	DOMESTIC & STOCK	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14482				10/22/2024
15404	WELL	KLAM0014483	KLAM	14483			USGS	GWTR			42.11904509	-121.69941290	1.00	GPS SURVEY GRADE	WGS1984	4084.80	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	9.00	E	1									3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0014483	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14483				10/22/2024
15398	WELL	KLAM0014487	KLAM	14487			USGS	GWTR			42.11203368	-121.73188000	1.00	GPS SURVEY GRADE	WGS1984	4093.70	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	9.00	E	2									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14487				10/22/2024
15416	WELL	KLAM0014491	KLAM	14491			USGS	GWTR			42.12541658	-121.74461390	50.00	GPS	WGS1984	4080.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	3									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14491				10/22/2024
15399	WELL	KLAM0014501	KLAM	14501			USGS	GWTR			42.11212798	-121.74221630	1.00	GPS SURVEY GRADE	WGS1984	4104.30	0.10	NGVD1929	SURVEY GPS	OR	KLAM	14	17	WM 	40.00	S	9.00	E	3									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14501				10/22/2024
15397	WELL	KLAM0014504	KLAM	14504			USGS	GWTR			42.11187480	-121.76897560	50.00	GPS	WGS1984	4090.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	4									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14504				10/22/2024
15023	WELL	KLAM0014505	KLAM	14505			OWRD	GWTR								4090.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14		WM 	40.00	S	9.00	E	4	SE	SE	SW		1300	158.00	10	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14505				10/22/2024
15395	WELL	KLAM0014511	KLAM	14511		False	USGS	GWTR			42.11112747	-121.77907870	50.00	GPS	WGS1984	4096.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	8						472.00	6														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14511		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
25197	WELL	KLAM0014512	KLAM	14512		False	OWRD	WRIS			42.11715800	-121.78098800	500.00	WR FINAL PROOF MAP	WGS1984					OR	KLAM	14	17	WM 	40.00	S	9.00	E	5	SE	NE			1100																https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14512				10/22/2024
15405	WELL	KLAM0014513	KLAM	14513			USGS	GWTR			42.12122450	-121.77751780	50.00	GPS	WGS1984	4098.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	5									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14513				10/22/2024
25199	WELL	KLAM0014516	KLAM	14516		False	OWRD	WRIS			42.11878150	-121.77708200	100.00	WR FINAL PROOF MAP	WGS1984					OR				WM 	40.00	S	9.00	E	5	SE	NE																			https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14516				10/22/2024
15409	WELL	KLAM0014517	KLAM	14517		False	USGS	GWTR			42.12353497	-121.82106130	50.00	GPS	WGS1984	4145.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	8.00	E	1						83.00	6		1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14517		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15420	WELL	KLAM0014520	KLAM	14520			USGS	GWTR			42.13115986	-121.81898640	50.00	GPS	WGS1984	4102.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	39.00	S	8.00	E	36									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14520				10/22/2024
14587	WELL	KLAM0014521	KLAM	14521			OWRD	WRIS			42.12602966	-121.80104100	50.00	GPS	WGS1984	4088.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	40.00	S	9.00	E	6	NE	NE				930.00	12	IRRIGATION	1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=14521				10/22/2024
