STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
21N03W31R003M,396252N1222351W002,GLE_ 31R003M screen interval 519 to 525 bgs,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,565.00000,,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R003M,
21N03W31R004M,396252N1222351W003,GLE_ 31R004M screen interval unknown,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,240.00000,,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R004M,
21N03W31R005M,396252N1222351W004,GLE_ 31R005M screen interval 99 to 105 bgs,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,120.00000,,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R005M,
21N03W34Q002M,396244N1221872W001,GLE_34Q002M screen interval 929 to 959 bgs,Screen: 929-959 ft,39.624339000,-122.187178000,NAD83,Unknown,166.650,,Unknown,Glenn,5-021.52,Colusa,1020.00000,Observation,Part of a nested/multi-completion well,816224,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W34Q002M,
21N03W34Q003M,396244N1221872W002,GLE_34Q003M screen interval 620 to 690 bgs,Screen: 620-690 ft,39.624339000,-122.187178000,NAD83,Unknown,166.650,,Unknown,Glenn,5-021.52,Colusa,720.00000,Observation,Part of a nested/multi-completion well,816224,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W34Q003M,
21N03W34Q004M,396244N1221872W003,GLE_34Q004M screen interval 58 to 68 bgs,Screen: 58-68 ft,39.624339000,-122.187178000,NAD83,Unknown,166.650,,Unknown,Glenn,5-021.52,Colusa,80.00000,Observation,Part of a nested/multi-completion well,816224,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W34Q004M,
21N04W12A001M,396972N1222533W001,GLE_12A001M screen interval 595 to 605 bgs,Screen: 595-605 ft,39.697104000,-122.253457000,NAD83,Unknown,247.880,,Unknown,Glenn,5-021.52,Colusa,640.00000,Observation,Part of a nested/multi-completion well,726739,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A001M,
21N04W12A002M,396971N1222533W001,GLE_12A002M screen interval 247 to 257 bgs,Screen: 247-257 ft,39.697104000,-122.253457000,NAD83,Unknown,247.880,,Unknown,Glenn,5-021.52,Colusa,278.00000,Observation,Part of a nested/multi-completion well,726739,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A002M,
21N04W12A003M,396971N1222535W001,Gln_12A003M screen interval 955-1050 ft bgs,Screen: 955-1050 ft,39.697092000,-122.253305000,NAD83,"GPS, 10m",247.500,,R.L. AT SURFACE,Glenn,5-021.52,Colusa,1080.00000,Observation,Part of a nested/multi-completion well,E0103388,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A003M,
21N04W12A004M,396971N1222535W002,GLE_12A004M screen interval 520 to 640 bgs,Screen: 520-640 ft,39.697092000,-122.253305000,NAD83,Unknown,247.500,,Unknown,Glenn,5-021.52,Colusa,659.00000,Observation,Part of a nested/multi-completion well,E0103388,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A004M,
22N01E28J001M,397317N1218649W001,BUT_28J001M screen interval 460 t0 559 bgs,Screen: 460-559 ft,39.731678000,-121.864995000,NAD83,"GPS, 10m",178.870,,EST.CONTOUR 2-4M.,Butte,5-021.57,Vina,660.00000,Observation,Part of a nested/multi-completion well,USBR,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E28J001M,
22N01E28J003M,397317N1218649W002,BUT_28J003M screen interval 200 to 279 bgs,Screen: 200-279 ft,39.731678000,-121.864995000,WGS84,"GPS, 10m",178.290,,EST.CONTOUR <2M.,Butte,5-021.57,Vina,320.00000,Observation,Part of a nested/multi-completion well,USBR,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E28J003M,
22N01E28J005M,397317N1218649W003,BUT_28J005M screen interval 740 to 800 bgs,Screen: 740-800 ft,39.731678000,-121.864995000,WGS84,"GPS, 10m",178.890,,EST.CONTOUR <2M.,Butte,5-021.57,Vina,948.00000,Observation,Part of a nested/multi-completion well,USBR,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E28J005M,
22N01E32E004M,397190N1218983W001,BUT_32E004M screen interval unknown,Screen: Unknown,39.718967000,-121.898284000,NAD83,Unknown,150.940,,Unknown,Butte,5-021.70,Butte,,Residential,Single Well,3825,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E32E004M,
22N01E35E001M,397182N1218432W001,BUT_35E001M screen interval 101 to 372 bgs,Screen: 101-372 ft,39.718223000,-121.843211000,NAD83,Unknown,182.330,,Unknown,Butte,5-021.57,Vina,656.00000,Irrigation,Single Well,3876,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E35E001M,
22N01W05M001M,397871N1220100W001,BUT_05M001M screen interval unknown,Screen: Unknown,39.787113000,-122.010001000,NAD83,"GPS, 10m",151.480,,EST.CONTOUR 4-8M.,Butte,5-021.57,Vina,200.00000,Irrigation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W05M001M,
22N01W19K005M,397475N1220221W001,GLE_19K005M Screen Interval 920 to 1230 bgs,Screen: 920-1230 ft,39.747504000,-122.022112000,WGS84,"GPS, 10m",155.940,,R.L. AT SURFACE,Glenn,5-021.51,Corning,1300.00000,Irrigation,Single Well,E0112768,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W19K005M,
22N01W29N001M,397263N1220105W001,Glenn_29N001M screen interval 859-1135 ft bgs.,Screen: 859-1135 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,1204.00000,Observation,Part of a nested/multi-completion well,E0103616,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N001M,
22N01W29N002M,397263N1220105W002,Glenn_29N002M Screened Interval 549-641 ft bgs,Screen: 549-641 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,670.00000,Observation,Part of a nested/multi-completion well,E0103616,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N002M,
22N01W29N003M,397263N1220105W003,Glenn_29Q003M Screened Interval 189-380 ft bgs,Screen: 189-380 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,400.00000,Observation,Part of a nested/multi-completion well,E0103616,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N003M,
22N01W29N004M,397263N1220105W004,Glenn_29N004M Screened Interval 99-109 ft bgs,Screen: 99-109 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,120.00000,Observation,Part of a nested/multi-completion well,E0103616,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N004M,
22N02E30C002M,397383N1217982W001,BUT_30C002M screen interval 90 to 190 bgs,Screen: 90-190 ft,39.738267000,-121.798145000,NAD83,Unknown,243.630,,Unknown,Butte,5-021.57,Vina,203.00000,Observation,Single Well,782044,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02E30C002M,
22N02W01N001M,397836N1220461W001,GLE_01N001M screen interval 812 to 1050 bgs,Screen: 812-1050 ft,39.783564000,-122.046138000,NAD83,Unknown,159.210,,Unknown,Glenn,5-021.51,Corning,1100.00000,Observation,Part of a nested/multi-completion well,E038764,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N001M,
22N02W01N002M,397836N1220461W002,GLE_01N002M screen interval 698 to 708 bgs,Screen: 698-708 ft,39.783564000,-122.046138000,NAD83,Unknown,159.210,,Unknown,Glenn,5-021.51,Corning,730.00000,Observation,Part of a nested/multi-completion well,E038764,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N002M,
22N02W01N003M,397836N1220461W003,GLE_01N003M screen interval 209 to 367 bgs,Screen: 209-367 ft,39.783564000,-122.046138000,NAD83,Unknown,159.000,,Unknown,Glenn,5-021.51,Corning,440.00000,Observation,Part of a nested/multi-completion well,E038764,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N003M,
22N02W01N004M,397836N1220461W004,GLE_01N004M screen interval 70 to 80 bgs,Screen: 70-80 ft,39.783564000,-122.046138000,NAD83,Unknown,159.210,,Unknown,Glenn,5-021.51,Corning,108.00000,Observation,Part of a nested/multi-completion well,E038764,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N004M,
22N02W02J001M,397875N1220494W001,GLE_02J001M screen interval 800 to 1300 bgs,Screen: 800-1300 ft,39.787447000,-122.049408000,NAD83,Unknown,164.700,,Unknown,Glenn,5-021.51,Corning,1350.00000,Irrigation,Single Well,816288,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W02J001M,
22N02W15C002M,397634N1220771W001,GLE_15C002M screen interval 759 to 780 bgs,Screen: 759-780 ft,39.763431000,-122.077156000,NAD83,Unknown,189.300,,Unknown,Glenn,5-021.51,Corning,825.00000,Observation,Part of a nested/multi-completion well,726790,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W15C002M,
22N02W15C003M,397634N1220771W002,GLE_15C003M screen interval 370 to 380 bgs,Screen: 370-380 ft,39.763459000,-122.077139000,NAD83,Unknown,189.300,,Unknown,Glenn,5-021.51,Corning,422.00000,Observation,Part of a nested/multi-completion well,726789,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W15C003M,
22N02W15C004M,397634N1220771W003,GLE_15C004M screen interval 210 to 220 bgs,Screen: 210-220 ft,39.763459000,-122.077139000,NAD83,Unknown,189.300,,Unknown,Glenn,5-021.51,Corning,258.00000,Observation,Part of a nested/multi-completion well,726789,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W15C004M,
22N02W15C005M,397634N1220771W004,GLE_15C005M screen interval 60 to 70 bgs,Screen: 60-70 ft,39.763459000,-122.077139000,NAD83,Unknown,189.300,,Unknown,Glenn,5-021.51,Corning,100.00000,Observation,Part of a nested/multi-completion well,726789,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W15C005M,
22N02W18C001M,397682N1221364W001,GLE_18C001M screen interval 989 to 1029 bgs,Screen: 989-1029 ft,39.768202170,-122.136444400,NAD83,Unknown,223.440,,Unknown,Glenn,5-021.51,Corning,1062.00000,Observation,Part of a nested/multi-completion well,E044014,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W18C001M,
22N02W18C002M,397682N1221364W002,GLE_18C002M screen interval 414 to 434 bgs,Screen: 414-434 ft,39.768202170,-122.136444400,NAD83,Unknown,223.440,,Unknown,Glenn,5-021.51,Corning,482.00000,Observation,Part of a nested/multi-completion well,E044014,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W18C002M,
22N02W18C003M,397682N1221364W003,GLE_18C003M screen interval 165 to 175 bgs,Screen: 165-175 ft,39.768202170,-122.136444400,NAD83,Unknown,223.440,,Unknown,Glenn,5-021.51,Corning,188.00000,Observation,Part of a nested/multi-completion well,E044014,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W18C003M,
22N02W18C004M,397682N1221364W004,GLE_18C004M screen interval 55 to 65 bgs,Screen: 55-65 ft,39.768197000,-122.136420000,NAD83,Unknown,223.440,,Unknown,Glenn,5-021.51,Corning,90.00000,Observation,Part of a nested/multi-completion well,E044014,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W18C004M,
22N02W30H002M,397325N1221233W001,GLE_30H002M screen interval 850 to 880 bgs,Screen: 850-880 ft,39.732450000,-122.123331000,NAD83,Unknown,204.430,,Unknown,Glenn,5-021.52,Colusa,930.00000,Observation,Part of a nested/multi-completion well,726922,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W30H002M,
22N02W30H003M,397325N1221233W002,GLE_30H003M screen interval 130 to 260 bgs,Screen: 130-260 ft,39.732450000,-122.123331000,NAD83,Unknown,204.430,,Unknown,Glenn,5-021.52,Colusa,275.00000,Observation,Part of a nested/multi-completion well,726922,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W30H003M,
22N02W30H004M,397325N1221233W003,GLE_30H004M screen interval 45 to 70 bgs,Screen: 45-70 ft,39.732450000,-122.123331000,NAD83,Unknown,204.320,,Unknown,Glenn,5-021.52,Colusa,80.00000,Observation,Part of a nested/multi-completion well,726922,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W30H004M,
22N02W30R001M,397253N1221281W001,GLE_30R001M Screen Interval 710 to 916 bgs,Screen: 710-916 ft,39.725267000,-122.128059000,WGS84,"GPS, 10m",207.430,,EST.CONTOUR <2M.,Glenn,5-021.52,Colusa,1060.00000,Irrigation,Single Well,E0099028,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W30R001M,
22N03W01R001M,397866N1221455W001,GLE_01R001M screen interval 470 to 480 bgs,Screen: 470-480 ft,39.786620000,-122.145489000,NAD83,Unknown,226.040,,Unknown,Glenn,5-021.51,Corning,525.00000,Observation,Part of a nested/multi-completion well,726839,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W01R001M,
22N03W01R002M,397866N1221455W002,GLE_01R002M screen interval 270 to 280 bgs,Screen: 270-280 ft,39.786620000,-122.145489000,NAD83,Unknown,226.040,,Unknown,Glenn,5-021.51,Corning,314.00000,Observation,Part of a nested/multi-completion well,726839,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W01R002M,
22N03W01R003M,397866N1221455W003,GLE_01R003M screen interval 60 to 70 bgs,Screen: 60-70 ft,39.786620000,-122.145489000,NAD83,Unknown,226.040,,Unknown,Glenn,5-021.51,Corning,103.00000,Observation,Part of a nested/multi-completion well,726839,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W01R003M,
22N03W24E001M,397473N1221559W001,GLE_24E001M screen interval 800 to 820 bgs,Screen: 800-820 ft,39.747339000,-122.155887000,NAD83,Unknown,230.510,,Unknown,Glenn,5-021.52,Colusa,850.00000,Observation,Part of a nested/multi-completion well,726923,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W24E001M,
22N03W24E002M,397473N1221559W002,GLE_24E002M screen interval 128 to 178 bgs,Screen: 128-178 ft,39.747339000,-122.155887000,NAD83,Unknown,230.510,,Unknown,Glenn,5-021.52,Colusa,195.00000,Observation,Part of a nested/multi-completion well,726923B,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W24E002M,
22N03W24E003M,397473N1221559W003,GLE_24E003M screen interval 49 to 59 bgs,Screen: 49-59 ft,39.747339000,-122.155887000,NAD83,Unknown,230.510,,Unknown,Glenn,5-021.52,Colusa,70.00000,Observation,Part of a nested/multi-completion well,726923C,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W24E003M,
22N03W28P001M,397279N1222071W001,GLE_28P001M screen interval 390 to 400 bgs,Screen: 390-400 ft,39.727914000,-122.207145000,NAD83,Unknown,258.220,,Unknown,Glenn,5-021.52,Colusa,430.00000,Observation,Part of a nested/multi-completion well,801439,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W28P001M,
22N03W28P002M,397279N1222071W002,GLE_28P002M screen interval 270 to 290 bgs,Screen: 270-290 ft,39.727914000,-122.207145000,NAD83,Unknown,258.220,,Unknown,Glenn,5-021.52,Colusa,304.00000,Observation,Part of a nested/multi-completion well,801439,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W28P002M,
22N03W28P003M,397279N1222071W003,GLE_28P003M screen interval 30 to 50 bgs,Screen: 30-50 ft,39.727914000,-122.207145000,NAD83,Unknown,258.220,,Unknown,Glenn,5-021.52,Colusa,69.00000,Observation,Part of a nested/multi-completion well,801439,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W28P003M,
22N03W28P004M,397275N1222072W001,GLE_28P004M screen interval 32 to 52 bgs,Screen: 32-52 ft,39.727914000,-122.207145000,NAD83,Unknown,257.310,,Unknown,Glenn,5-021.52,Colusa,80.00000,,Unknown,801405,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N03W28P004M,
22N04W01A001M,397974N1222523W001,Corning Basin TSS -Deep screen 680-700,Corning Basin TSS-D,39.797404778,-122.252302896,NAD83,"Survey, 1m",318.270,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,715.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N04W01A001M,2022-12-23 Coordinates are taken for 'Scribed X'
22N04W01A002M,397974N1222523W002,Corning Basin TSS- Int Deep screen 520-530,Corning Basin TSS-ID,39.797404778,-122.252302896,NAD83,"Survey, 1m",318.320,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,550.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N04W01A002M,2022-12-23 Coordinates are taken for 'Scribed X'
22N04W01A003M,397974N1222523W003,Corning Basin TSS- Int Shallow screen 330-340,Corning Basin TSS-IS,39.797404778,-122.252302896,NAD83,"Survey, 1m",318.300,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,350.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N04W01A003M,2022-12-23 Coordinates are taken for 'Scribed X'
22N04W01A004M,397974N1222523W004,Corning Basin TSS- Shallow screen 40-50,Corning Basin TSS-S,39.797404778,-122.252302896,NAD83,"Survey, 1m",318.360,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,70.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N04W01A004M,2022-12-23 Coordinates are taken for 'Scribed X'
22N04W27Q001M,397268N1222962W001,GLE_27Q001M screen interval 244 to 350 bgs,LL Well 3,39.726584000,-122.296304000,NAD83,"GPS, 10m",327.530,NAVD88,R.L. AT W.L.M.PT.,Glenn,5-021.52,Colusa,380.00000,Irrigation,Single Well,726571,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N04W27Q001M,
22N15E11C001M,397777N1202682W003,PLU_11C001M screen interval 960 to 1070 bgs,DMW 7d,39.777722770,-120.268246000,NAD83,"Survey, 1m",4898.930,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,1100.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C001M,
22N15E11C002M,397777N1202682W005,PLU_11C002M screen interval 830 to 840 bgs,DMW 7id,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.860,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,850.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C002M,
22N15E11C003M,397777N1202682W007,PLU_11C003M screen interval 690 to 710 bgs,DMW 7i,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.730,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,720.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C003M,
22N15E11C004M,397777N1202682W009,PLU_11C004M screen interval 360 to 440 bgs,DMW 7is,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.670,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,460.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C004M,
22N15E11C005M,397777N1202682W001,PLU_11C005M screen interval 130 to 140 bgs,DMW 7s,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.540,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,160.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C005M,
23N01W10M001M,398619N1219746W001,BUT_10M001M screen interval 90 to 200 bgs,Screen: 90-200 ft,39.861936000,-121.974546000,NAD83,Unknown,187.380,,Unknown,Butte,5-021.57,Vina,220.00000,Observation,Single Well,782040,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W10M001M,
23N01W28M002M,398188N1219912W001,BUT_28M002M screen interval 791 to 1021 bgs,Screen: 791-1021 ft,39.818773000,-121.991188000,NAD83,Unknown,159.020,,Unknown,Butte,5-021.57,Vina,1044.00000,Observation,Part of a nested/multi-completion well,E0085239,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M002M,
23N01W28M003M,398188N1219912W002,BUT_28M003M screen interval 640 to 670 bgs,Screen: 640-670 ft,39.818773000,-121.991188000,NAD83,Unknown,159.020,,Unknown,Butte,5-021.57,Vina,696.00000,Observation,Part of a nested/multi-completion well,E0085239,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M003M,
23N01W28M004M,398188N1219912W003,BUT_28M004M Screened Interval 120 to 165 feet bgs.,Screen: 120-165 ft,39.818773000,-121.991188000,NAD83,"GPS, 10m",159.020,,Unknown,Butte,5-021.57,Vina,207.00000,Observation,Part of a nested/multi-completion well,E0085239,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M004M,
